loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved
LOAN_002441,CUST_001551,auto,27646.03,3,2021-07-17,False
LOAN_002442,CUST_000830,auto,14820.48,5,2023-08-29,False
LOAN_002443,CUST_000169,personal,15905.13,3,2022-04-27,True
LOAN_002444,CUST_001877,auto,24403.02,4,2022-07-08,True
LOAN_002445,CUST_000724,personal,27522.08,3,2023-06-12,True
LOAN_002446,CUST_000623,mortgage,221135.1,25,2021-12-08,False
LOAN_002447,CUST_001978,personal,11353.42,2,2023-03-13,False
LOAN_002448,CUST_000009,business,19842.41,5,2021-11-19,True
LOAN_002449,CUST_001886,auto,18723.78,3,2023-09-08,False
LOAN_002450,CUST_001075,personal,25350.02,4,2022-07-27,True
LOAN_002451,CUST_001228,personal,3986.31,4,2022-12-02,True
LOAN_002452,CUST_001720,auto,29990.39,5,2023-11-13,True
LOAN_002453,CUST_001904,mortgage,302147.98,20,2021-12-24,False
LOAN_002454,CUST_000088,auto,34725.29,5,2021-05-24,True
LOAN_002455,CUST_001760,personal,14033.62,4,2021-05-09,False
LOAN_002456,CUST_000424,personal,13166.8,4,2022-10-05,True
LOAN_002457,CUST_001665,auto,22293.68,7,2021-04-05,True
LOAN_002458,CUST_001244,auto,8345.62,6,2022-09-17,True
LOAN_002459,CUST_000650,mortgage,333910.26,30,2021-01-25,True
LOAN_002460,CUST_001566,personal,17629.61,3,2021-04-27,True
LOAN_002461,CUST_000414,auto,36986.03,6,2023-08-12,False
LOAN_002462,CUST_000932,mortgage,316165.99,25,2023-01-27,True
LOAN_002463,CUST_000659,mortgage,83644.67,30,2021-07-17,True
LOAN_002464,CUST_000907,business,123132.46,7,2023-09-29,True
LOAN_002465,CUST_001149,personal,7864.98,4,2022-12-31,True
LOAN_002466,CUST_000101,personal,15200.94,4,2021-04-25,True
LOAN_002467,CUST_000586,mortgage,390097.65,30,2022-12-21,False
LOAN_002468,CUST_001188,auto,29927.45,6,2021-08-20,True
LOAN_002469,CUST_001398,personal,18112.96,4,2021-09-05,False
LOAN_002470,CUST_000999,auto,44263.35,5,2023-11-19,True
LOAN_002471,CUST_000934,mortgage,200728.71,25,2021-01-03,True
LOAN_002472,CUST_000764,auto,32606.94,7,2021-05-15,False
LOAN_002473,CUST_001998,mortgage,275066.5,25,2023-06-08,False
LOAN_002474,CUST_001833,personal,8295.02,2,2023-03-14,True
LOAN_002475,CUST_000425,auto,5000.0,3,2023-12-25,True
LOAN_002476,CUST_000211,business,123828.88,5,2023-03-23,False
LOAN_002477,CUST_000102,auto,6835.64,6,2022-09-23,True
LOAN_002478,CUST_000029,mortgage,315830.44,30,2023-05-27,True
LOAN_002479,CUST_001037,auto,27541.67,6,2021-01-09,True
LOAN_002480,CUST_000956,auto,42955.56,3,2021-11-26,True
LOAN_002481,CUST_001004,personal,22513.71,4,2022-06-17,True
LOAN_002482,CUST_000472,business,69368.59,3,2023-07-16,True
LOAN_002483,CUST_000029,personal,7057.48,4,2022-04-03,False
LOAN_002484,CUST_001184,mortgage,263578.85,25,2023-08-14,False
LOAN_002485,CUST_001654,personal,16238.25,5,2021-07-02,True
LOAN_002486,CUST_000080,mortgage,224625.04,15,2021-01-14,False
LOAN_002487,CUST_001663,personal,2120.91,3,2023-03-21,True
LOAN_002488,CUST_000629,auto,10674.31,6,2023-01-11,False
LOAN_002489,CUST_001641,personal,21965.35,5,2023-01-26,True
LOAN_002490,CUST_001619,personal,17473.98,2,2022-07-14,True
LOAN_002491,CUST_001429,auto,23453.07,6,2023-06-21,True
LOAN_002492,CUST_000493,mortgage,238950.1,25,2021-04-26,False
LOAN_002493,CUST_000168,personal,12128.61,2,2021-05-09,True
LOAN_002494,CUST_000290,auto,17101.12,5,2021-06-14,True
LOAN_002495,CUST_000160,auto,60882.58,6,2021-05-20,True
LOAN_002496,CUST_000735,auto,18021.07,4,2021-04-19,False
LOAN_002497,CUST_001268,mortgage,310978.78,30,2021-06-28,True
LOAN_002498,CUST_000144,personal,24492.94,4,2021-12-27,True
LOAN_002499,CUST_001786,personal,4317.93,2,2021-06-27,False
LOAN_002500,CUST_001708,personal,11615.23,4,2023-12-14,True
LOAN_002501,CUST_001513,auto,16809.07,4,2023-07-07,False
LOAN_002502,CUST_000691,personal,16452.39,4,2021-01-27,False
LOAN_002503,CUST_001945,personal,25830.48,4,2023-02-14,True
LOAN_002504,CUST_001010,mortgage,234743.42,25,2022-12-21,False
LOAN_002505,CUST_001004,auto,14504.12,4,2023-06-30,False
LOAN_002506,CUST_001455,business,35204.78,7,2023-12-20,True
LOAN_002507,CUST_000318,auto,21443.89,4,2023-03-25,False
LOAN_002508,CUST_001521,personal,17988.48,4,2021-03-03,False
LOAN_002509,CUST_000727,business,71999.09,3,2021-01-29,True
LOAN_002510,CUST_001975,mortgage,374949.05,20,2023-09-06,True
LOAN_002511,CUST_001543,mortgage,133569.01,20,2023-01-04,True
LOAN_002512,CUST_000949,personal,8141.0,4,2022-09-01,True
LOAN_002513,CUST_000078,mortgage,215835.93,30,2022-02-06,True
LOAN_002514,CUST_001528,mortgage,75005.77,30,2022-08-19,True
LOAN_002515,CUST_001910,personal,20635.74,3,2022-01-06,True
LOAN_002516,CUST_000334,auto,13668.98,7,2021-03-02,True
LOAN_002517,CUST_001596,auto,24327.83,5,2021-11-22,True
LOAN_002518,CUST_001053,mortgage,273215.25,25,2021-05-27,False
LOAN_002519,CUST_000738,business,198786.98,5,2023-02-15,True
LOAN_002520,CUST_001034,personal,20587.36,4,2022-02-24,False
LOAN_002521,CUST_000891,mortgage,281578.53,25,2022-10-10,True
LOAN_002522,CUST_000547,auto,33369.83,5,2023-03-29,True
LOAN_002523,CUST_001765,mortgage,152755.56,25,2021-03-01,False
LOAN_002524,CUST_000060,personal,8310.62,5,2023-12-29,True
LOAN_002525,CUST_000285,business,10000.0,10,2022-12-22,True
LOAN_002526,CUST_001261,auto,25762.59,6,2021-03-21,True
LOAN_002527,CUST_001395,mortgage,295108.27,25,2021-12-22,False
LOAN_002528,CUST_001228,personal,12861.06,5,2023-04-12,False
LOAN_002529,CUST_000392,personal,13261.75,2,2023-07-15,True
LOAN_002530,CUST_000177,mortgage,56262.01,30,2022-03-20,True
LOAN_002531,CUST_000394,personal,17702.02,5,2023-04-13,False
LOAN_002532,CUST_001650,personal,1000.0,3,2023-07-10,True
LOAN_002533,CUST_000276,mortgage,182878.54,25,2021-08-15,False
LOAN_002534,CUST_000646,auto,22891.15,7,2022-07-02,True
LOAN_002535,CUST_089637,personal,6404.57,4,2022-05-15,False
LOAN_002536,CUST_000059,business,69585.27,7,2023-08-16,False
LOAN_002537,CUST_001024,business,124964.18,3,2021-02-14,False
LOAN_002538,CUST_000221,education,24920.07,7,2023-08-09,True
LOAN_002539,CUST_000583,personal,18003.43,4,2021-04-09,True
LOAN_002540,CUST_001903,mortgage,299681.94,20,2023-06-02,True
LOAN_002541,CUST_001125,mortgage,326989.3,20,2021-05-14,False
LOAN_002542,CUST_001119,personal,10598.74,2,2023-11-22,True
LOAN_002543,CUST_001690,education,34178.82,7,2021-10-09,True
LOAN_002544,CUST_000505,personal,1000.0,3,2021-07-31,True
LOAN_002545,CUST_001156,personal,27624.83,4,2022-02-04,True
LOAN_002546,CUST_001042,mortgage,146844.39,20,2021-11-19,True
LOAN_002547,CUST_001193,personal,17022.34,4,2021-04-16,True
LOAN_002548,CUST_001674,mortgage,372812.78,30,2022-09-23,True
LOAN_002549,CUST_001242,mortgage,216454.68,30,2023-10-04,True
LOAN_002550,CUST_001498,auto,35205.83,5,2023-02-10,True
LOAN_002551,CUST_001893,auto,18308.35,5,2023-12-30,True
LOAN_002552,CUST_001957,personal,3408.0,3,2022-06-15,True
LOAN_002553,CUST_001561,personal,1000.0,5,2022-11-30,True
LOAN_002554,CUST_001951,personal,8404.02,3,2023-04-10,True
LOAN_002555,CUST_000705,business,114825.11,5,2023-11-24,True
LOAN_002556,CUST_099518,mortgage,145647.31,25,2022-07-06,False
LOAN_002557,CUST_001108,personal,2905.18,4,2022-09-04,True
LOAN_002558,CUST_001729,mortgage,316950.18,25,2022-12-21,False
LOAN_002559,CUST_000048,personal,9610.49,4,2021-10-22,False
LOAN_002560,CUST_000937,auto,18262.51,5,2022-01-11,True
LOAN_002561,CUST_001376,personal,34530.64,2,2021-03-18,False
LOAN_002562,CUST_000602,personal,4581.23,3,2021-09-17,True
LOAN_002563,CUST_000624,mortgage,205304.03,30,2022-12-01,False
LOAN_002564,CUST_001624,business,96403.78,5,2021-05-08,True
LOAN_002565,CUST_001095,personal,26173.56,5,2021-03-14,True
LOAN_002566,CUST_000265,mortgage,199833.71,15,2021-07-21,True
LOAN_002567,CUST_000308,personal,18286.29,4,2022-06-12,True
LOAN_002568,CUST_000168,auto,44369.09,3,2021-10-13,True
LOAN_002569,CUST_001573,mortgage,384317.02,20,2023-10-10,False
LOAN_002570,CUST_001964,personal,17278.46,2,2023-01-08,True
LOAN_002571,CUST_001548,personal,5999.39,2,2023-10-30,False
LOAN_002572,CUST_000571,business,88984.14,7,2021-08-23,True
LOAN_002573,CUST_001917,mortgage,381193.37,30,2022-06-17,True
LOAN_002574,CUST_000240,mortgage,88568.33,25,2021-08-05,False
LOAN_002575,CUST_000733,education,17004.47,10,2021-12-04,True
LOAN_002576,CUST_001246,auto,27841.98,4,2021-08-11,True
LOAN_002577,CUST_000127,personal,9362.04,3,2021-03-23,True
LOAN_002578,CUST_000657,personal,8128.07,5,2023-04-01,True
LOAN_002579,CUST_001107,mortgage,286418.36,20,2023-03-03,False
LOAN_002580,CUST_000093,business,214372.94,3,2021-07-22,False
LOAN_002581,CUST_000037,personal,1000.0,5,2021-06-04,True
LOAN_002582,CUST_000335,personal,1000.0,5,2023-11-23,True
LOAN_002583,CUST_001750,personal,3358.22,2,2023-11-10,False
LOAN_002584,CUST_001767,business,69441.59,5,2022-10-26,True
LOAN_002585,CUST_001078,auto,27391.33,6,2023-02-28,True
LOAN_002586,CUST_000362,business,39687.47,10,2021-05-12,True
LOAN_002587,CUST_000516,mortgage,304358.4,25,2021-03-29,False
LOAN_002588,CUST_000696,auto,34212.13,6,2023-11-17,True
LOAN_002589,CUST_000898,business,66133.73,5,2023-08-28,True
LOAN_002590,CUST_000351,mortgage,416742.74,30,2021-11-16,False
LOAN_002591,CUST_001050,business,65942.17,10,2021-07-24,True
LOAN_002592,CUST_000981,auto,26247.03,5,2023-11-10,False
LOAN_002593,CUST_001838,personal,19870.78,4,2022-03-11,True
LOAN_002594,CUST_000306,personal,17409.06,4,2022-07-22,True
LOAN_002595,CUST_001866,auto,27837.29,6,2021-08-25,True
LOAN_002596,CUST_000149,mortgage,189848.94,30,2021-03-22,False
LOAN_002597,CUST_001179,personal,18479.99,3,2021-11-06,True
LOAN_002598,CUST_001730,mortgage,296871.36,30,2021-12-04,False
LOAN_002599,CUST_000602,mortgage,152323.6,30,2023-12-02,False
LOAN_002600,CUST_000460,personal,19075.95,3,2021-06-26,True
LOAN_002601,CUST_000241,auto,27617.13,6,2021-09-03,True
LOAN_002602,CUST_000128,mortgage,360425.43,30,2021-07-03,False
LOAN_002603,CUST_001339,business,100748.04,10,2021-11-19,True
LOAN_002604,CUST_000851,personal,2989.95,2,2023-03-12,False
LOAN_002605,CUST_001617,business,10000.0,5,2023-10-08,True
LOAN_002606,CUST_001962,auto,34311.0,7,2022-07-22,True
LOAN_002607,CUST_000424,mortgage,250364.27,30,2023-10-22,True
LOAN_002608,CUST_000584,business,10000.0,3,2023-06-30,True
LOAN_002609,CUST_000481,personal,5832.41,4,2021-09-04,True
LOAN_002610,CUST_001646,auto,18322.79,6,2022-03-24,False
LOAN_002611,CUST_000582,personal,25817.22,5,2022-12-06,False
LOAN_002612,CUST_001760,education,35599.64,10,2021-12-17,False
LOAN_002613,CUST_000672,mortgage,299118.75,30,2021-05-18,False
LOAN_002614,CUST_000221,auto,30048.71,4,2022-02-13,True
LOAN_002615,CUST_001604,mortgage,190131.52,25,2023-08-18,True
LOAN_002616,CUST_001191,education,5000.0,7,2023-04-16,True
LOAN_002617,CUST_001081,auto,25606.22,5,2021-12-13,True
LOAN_002618,CUST_000547,auto,33920.05,5,2021-04-07,True
LOAN_002619,CUST_000268,mortgage,238526.57,25,2022-09-15,True
LOAN_002620,CUST_001976,personal,20319.75,5,2021-12-25,True
LOAN_002621,CUST_001565,personal,18533.64,4,2022-03-11,True
LOAN_002622,CUST_001175,mortgage,379368.71,30,2023-01-31,True
LOAN_002623,CUST_001463,auto,28402.8,4,2023-01-11,True
LOAN_002624,CUST_000861,mortgage,248029.35,25,2022-02-20,False
LOAN_002625,CUST_001452,personal,3871.25,4,2023-04-26,True
LOAN_002626,CUST_000211,personal,16677.78,4,2022-01-10,True
LOAN_002627,CUST_001071,mortgage,150269.36,25,2022-06-04,True
LOAN_002628,CUST_000221,personal,19351.84,4,2023-11-08,True
LOAN_002629,CUST_001786,auto,5000.0,4,2021-10-18,True
LOAN_002630,CUST_001364,business,20830.39,3,2023-05-28,False
LOAN_002631,CUST_001255,mortgage,308029.99,15,2023-06-12,True
LOAN_002632,CUST_001564,personal,17813.18,5,2023-03-19,False
LOAN_002633,CUST_001737,personal,2530.51,5,2023-07-07,True
LOAN_002634,CUST_001037,mortgage,158664.22,15,2023-06-10,False
LOAN_002635,CUST_001713,business,59084.11,7,2023-02-05,True
LOAN_002636,CUST_000938,mortgage,361536.63,30,2023-01-24,True
LOAN_002637,CUST_001311,auto,12814.76,6,2021-10-14,True
LOAN_002638,CUST_000181,mortgage,189128.49,25,2022-04-19,True
LOAN_002639,CUST_001932,business,28562.38,3,2021-03-19,False
LOAN_002640,CUST_000951,mortgage,157089.05,25,2021-05-19,True
LOAN_002641,CUST_095165,mortgage,387905.65,30,2021-01-05,False
LOAN_002642,CUST_000664,personal,14489.31,2,2021-06-01,False
LOAN_002643,CUST_001135,personal,15051.14,2,2023-11-13,True
LOAN_002644,CUST_001785,auto,18027.02,7,2023-10-20,True
LOAN_002645,CUST_000048,business,125102.58,7,2022-06-21,True
LOAN_002646,CUST_000269,auto,35044.52,4,2021-03-31,False
LOAN_002647,CUST_001498,personal,11186.14,3,2022-10-13,True
LOAN_002648,CUST_001619,personal,8348.46,5,2022-09-24,False
LOAN_002649,CUST_000340,personal,9785.08,3,2023-06-06,True
LOAN_002650,CUST_001081,mortgage,289424.12,25,2023-02-12,False
LOAN_002651,CUST_000088,personal,16051.72,3,2022-09-27,True
LOAN_002652,CUST_001834,auto,32240.5,6,2021-01-30,True
LOAN_002653,CUST_000895,auto,37110.11,3,2023-06-08,False
LOAN_002654,CUST_000362,personal,16880.8,4,2022-02-04,False
LOAN_002655,CUST_000582,business,146041.96,7,2023-12-25,True
LOAN_002656,CUST_000383,business,33338.56,10,2023-08-22,False
LOAN_002657,CUST_001971,auto,35081.62,4,2021-09-19,False
LOAN_002658,CUST_001487,auto,27441.46,5,2022-03-05,True
LOAN_002659,CUST_000560,personal,16636.38,4,2021-03-24,True
LOAN_002660,CUST_001092,mortgage,125325.31,20,2021-08-13,False
LOAN_002661,CUST_001879,mortgage,326600.76,30,2022-11-17,True
LOAN_002662,CUST_001747,business,10000.0,10,2023-12-30,False
LOAN_002663,CUST_001680,personal,10551.62,2,2022-06-01,False
LOAN_002664,CUST_000773,auto,5143.62,5,2021-03-28,True
LOAN_002665,CUST_000295,auto,24312.68,5,2023-01-21,False
LOAN_002666,CUST_001305,business,158663.1,10,2021-03-21,True
LOAN_002667,CUST_000123,mortgage,328102.39,15,2021-02-07,True
LOAN_002668,CUST_001885,auto,14768.64,3,2023-10-02,True
LOAN_002669,CUST_000938,mortgage,115525.57,30,2023-11-17,True
LOAN_002670,CUST_001786,auto,31024.48,4,2023-03-26,True
LOAN_002671,CUST_000131,business,123099.87,5,2023-09-10,False
LOAN_002672,CUST_000260,personal,1000.0,4,2023-10-14,True
LOAN_002673,CUST_000653,personal,34820.88,2,2022-04-22,True
LOAN_002674,CUST_001419,mortgage,260027.07,25,2022-03-19,False
LOAN_002675,CUST_001495,business,114921.53,5,2021-08-08,False
LOAN_002676,CUST_001698,personal,6619.68,4,2021-08-23,True
LOAN_002677,CUST_000530,auto,12077.67,3,2023-02-02,True
LOAN_002678,CUST_000583,business,198740.04,3,2022-12-31,True
LOAN_002679,CUST_000629,personal,17951.87,2,2021-02-28,True
LOAN_002680,CUST_001265,personal,5675.45,5,2022-08-08,True
LOAN_002681,CUST_001077,personal,19171.53,3,2023-12-28,True
LOAN_002682,CUST_001134,mortgage,184853.76,30,2022-05-20,True
LOAN_002683,CUST_001418,mortgage,308799.27,20,2022-03-06,True
LOAN_002684,CUST_001535,auto,32096.28,7,2021-05-21,True
LOAN_002685,CUST_001484,business,140827.84,7,2022-06-23,True
LOAN_002686,CUST_001402,mortgage,260299.97,25,2021-09-09,True
LOAN_002687,CUST_000230,personal,1130.36,3,2022-01-17,False
LOAN_002688,CUST_000611,personal,19312.55,4,2023-07-05,True
LOAN_002689,CUST_000249,personal,22819.43,4,2023-04-13,True
LOAN_002690,CUST_000808,mortgage,218557.49,30,2022-10-17,False
LOAN_002691,CUST_001209,mortgage,310710.45,20,2023-12-18,True
LOAN_002692,CUST_000037,business,174659.33,5,2023-06-29,True
LOAN_002693,CUST_001697,personal,27459.37,3,2021-12-28,False
LOAN_002694,CUST_001298,auto,25695.26,4,2022-07-12,True
LOAN_002695,CUST_000798,mortgage,210008.75,20,2021-01-12,True
LOAN_002696,CUST_001564,business,100712.0,5,2022-08-11,True
LOAN_002697,CUST_000165,personal,2835.02,5,2021-11-20,True
LOAN_002698,CUST_000289,auto,16752.68,4,2021-01-16,True
LOAN_002699,CUST_001413,personal,19838.52,2,2023-07-30,True
LOAN_002700,CUST_001627,personal,16662.28,2,2022-10-31,False
LOAN_002701,CUST_000938,auto,28363.44,6,2023-10-24,True
LOAN_002702,CUST_000172,mortgage,204330.89,30,2023-05-26,False
LOAN_002703,CUST_000392,personal,10950.27,2,2022-08-09,False
LOAN_002704,CUST_001887,education,5185.69,5,2022-06-27,True
LOAN_002705,CUST_001787,mortgage,137516.48,25,2022-12-05,False
LOAN_002706,CUST_000222,mortgage,172054.92,30,2022-12-18,False
LOAN_002707,CUST_001230,mortgage,394422.51,20,2023-02-12,False
LOAN_002708,CUST_001373,personal,14850.07,3,2022-02-03,True
LOAN_002709,CUST_001382,mortgage,50000.0,25,2022-03-03,True
LOAN_002710,CUST_001212,mortgage,280293.91,30,2022-01-02,True
LOAN_002711,CUST_001648,personal,25032.99,3,2022-11-13,True
LOAN_002712,CUST_001925,auto,26178.25,4,2021-07-13,True
LOAN_002713,CUST_001523,auto,30426.23,5,2023-08-11,True
LOAN_002714,CUST_001435,mortgage,157903.47,30,2021-11-17,True
LOAN_002715,CUST_000576,personal,19236.38,3,2023-12-05,False
LOAN_002716,CUST_001067,personal,26534.59,3,2022-05-08,False
LOAN_002717,CUST_001297,mortgage,335966.89,30,2021-03-20,True
LOAN_002718,CUST_000544,personal,18401.61,4,2021-10-01,True
LOAN_002719,CUST_001282,mortgage,377745.45,30,2023-06-08,False
LOAN_002720,CUST_001663,mortgage,206993.83,30,2022-06-09,False
LOAN_002721,CUST_001978,auto,24287.79,3,2021-04-20,True
LOAN_002722,CUST_001208,auto,21475.25,6,2021-04-10,True
LOAN_002723,CUST_001193,business,153591.0,10,2023-01-20,True
LOAN_002724,CUST_000635,personal,17707.51,3,2022-10-01,True
LOAN_002725,CUST_000167,mortgage,159030.52,30,2023-05-31,True
LOAN_002726,CUST_000719,mortgage,228410.61,25,2023-11-13,False
LOAN_002727,CUST_001395,personal,13673.36,3,2023-12-26,True
LOAN_002728,CUST_000718,education,20177.4,10,2022-03-10,True
LOAN_002729,CUST_000745,mortgage,166185.4,25,2022-02-03,True
LOAN_002730,CUST_000783,auto,40385.16,5,2021-07-14,False
LOAN_002731,CUST_000073,personal,19334.65,3,2022-05-21,False
LOAN_002732,CUST_001444,auto,38153.86,5,2023-04-09,True
LOAN_002733,CUST_000790,mortgage,175338.56,25,2022-04-23,False
LOAN_002734,CUST_000975,mortgage,177368.81,20,2022-02-03,True
LOAN_002735,CUST_000243,education,29308.82,5,2021-09-06,True
LOAN_002736,CUST_001591,personal,17464.24,3,2022-05-07,True
LOAN_002737,CUST_000227,personal,25070.19,3,2023-01-18,True
LOAN_002738,CUST_000346,mortgage,374618.45,30,2023-11-23,True
LOAN_002739,CUST_000249,auto,12879.06,5,2023-05-07,True
LOAN_002740,CUST_001426,personal,18956.97,5,2022-06-28,True
LOAN_002741,CUST_000682,personal,19037.1,5,2023-09-12,True
LOAN_002742,CUST_000915,mortgage,323903.72,25,2022-09-07,True
LOAN_002743,CUST_001410,auto,43628.59,7,2023-04-20,True
LOAN_002744,CUST_001394,auto,10508.58,7,2022-02-01,True
LOAN_002745,CUST_000875,auto,14162.21,3,2021-04-14,False
LOAN_002746,CUST_000097,auto,25414.24,4,2021-03-19,False
LOAN_002747,CUST_000177,mortgage,332012.67,20,2022-11-09,False
LOAN_002748,CUST_001512,personal,13837.7,5,2021-02-23,False
LOAN_002749,CUST_000184,mortgage,292649.3,15,2023-12-02,False
LOAN_002750,CUST_001142,auto,5000.0,5,2023-06-04,True
LOAN_002751,CUST_001167,business,41125.72,3,2023-07-09,True
LOAN_002752,CUST_000282,personal,13621.75,5,2022-08-03,True
LOAN_002753,CUST_000857,auto,25894.2,7,2021-07-27,False
LOAN_002754,CUST_000165,personal,11370.43,5,2021-02-19,False
LOAN_002755,CUST_030679,education,42109.4,5,2021-03-26,True
LOAN_002756,CUST_000750,personal,8341.59,4,2022-02-20,False
LOAN_002757,CUST_001112,personal,21899.53,2,2021-09-11,False
LOAN_002758,CUST_001488,mortgage,279577.31,30,2023-10-04,True
LOAN_002759,CUST_001625,mortgage,224735.3,25,2022-10-29,True
LOAN_002760,CUST_000691,auto,27613.77,4,2021-08-12,True
LOAN_002761,CUST_000249,auto,19662.69,6,2022-04-23,True
LOAN_002762,CUST_000675,auto,14401.73,4,2023-09-28,True
LOAN_002763,CUST_001142,education,18840.2,7,2021-08-30,True
LOAN_002764,CUST_001376,mortgage,144689.89,30,2021-05-20,False
LOAN_002765,CUST_001764,personal,20600.05,3,2023-02-11,False
LOAN_002766,CUST_001766,auto,17301.53,4,2022-05-15,False
LOAN_002767,CUST_000779,auto,23612.47,6,2023-03-30,True
LOAN_002768,CUST_001845,personal,5867.58,3,2023-07-10,True
LOAN_002769,CUST_000659,education,9262.33,10,2023-03-03,True
LOAN_002770,CUST_000377,mortgage,342594.0,25,2021-02-15,True
LOAN_002771,CUST_000508,mortgage,466542.34,25,2022-05-06,True
LOAN_002772,CUST_000727,personal,30429.3,2,2021-12-25,True
LOAN_002773,CUST_000561,personal,14286.42,4,2023-09-04,True
LOAN_002774,CUST_001747,auto,21887.13,6,2023-08-25,False
LOAN_002775,CUST_001495,personal,22423.76,4,2023-09-09,False
LOAN_002776,CUST_000228,mortgage,261329.85,20,2021-06-21,False
LOAN_002777,CUST_001617,auto,5666.98,7,2022-07-04,False
LOAN_002778,CUST_001939,auto,12146.38,7,2023-09-10,True
LOAN_002779,CUST_000191,business,75638.87,3,2023-02-17,True
LOAN_002780,CUST_000798,mortgage,231340.31,30,2023-04-14,True
LOAN_002781,CUST_000580,personal,15154.71,4,2021-12-01,True
LOAN_002782,CUST_001868,mortgage,290857.62,15,2022-01-17,True
LOAN_002783,CUST_001539,business,85884.17,5,2021-07-13,True
LOAN_002784,CUST_000598,education,19553.76,10,2022-03-02,False
LOAN_002785,CUST_001236,personal,2953.5,4,2022-11-25,False
LOAN_002786,CUST_001170,personal,13391.65,2,2021-03-23,True
LOAN_002787,CUST_000789,mortgage,322218.66,30,2023-03-13,True
LOAN_002788,CUST_001962,personal,1000.0,3,2021-12-06,True
LOAN_002789,CUST_000425,auto,21295.53,4,2023-01-26,True
LOAN_002790,CUST_000623,business,87766.66,3,2023-06-28,False
LOAN_002791,CUST_000129,personal,7916.07,4,2022-07-11,True
LOAN_002792,CUST_001004,personal,22819.83,5,2022-09-18,True
LOAN_002793,CUST_001095,personal,2237.66,5,2022-04-27,True
LOAN_002794,CUST_000508,mortgage,306299.39,30,2021-12-18,False
LOAN_002795,CUST_000414,mortgage,302189.87,20,2022-04-11,False
LOAN_002796,CUST_000191,business,76974.92,5,2023-08-31,False
LOAN_002797,CUST_001801,auto,24139.56,6,2021-12-22,False
LOAN_002798,CUST_000445,personal,8395.29,5,2023-06-28,True
LOAN_002799,CUST_000378,personal,17234.81,3,2022-05-05,True
LOAN_002800,CUST_001418,personal,22437.57,4,2022-08-08,True
LOAN_002801,CUST_001870,auto,25549.83,4,2022-04-27,False
LOAN_002802,CUST_000688,business,117859.43,3,2023-07-14,True
LOAN_002803,CUST_030596,mortgage,307291.93,25,2022-12-16,True
LOAN_002804,CUST_000980,personal,18589.03,5,2023-06-25,True
LOAN_002805,CUST_001301,personal,12174.84,3,2021-02-04,True
LOAN_002806,CUST_000877,personal,5941.15,3,2021-12-24,False
LOAN_002807,CUST_001525,auto,22248.33,6,2022-09-03,True
LOAN_002808,CUST_001553,business,17304.67,3,2021-01-18,False
LOAN_002809,CUST_000885,business,47655.23,7,2022-03-27,False
LOAN_002810,CUST_000662,business,84715.22,10,2022-02-05,True
LOAN_002811,CUST_001789,mortgage,275659.4,30,2021-08-12,False
LOAN_002812,CUST_001291,business,53586.3,7,2022-06-16,True
LOAN_002813,CUST_000138,business,121683.68,3,2023-11-01,False
LOAN_002814,CUST_000641,personal,17287.62,4,2023-08-28,True
LOAN_002815,CUST_000212,auto,5243.63,5,2023-08-14,False
LOAN_002816,CUST_000853,business,174992.72,10,2022-12-04,True
LOAN_002817,CUST_001566,auto,43119.31,4,2022-09-14,True
LOAN_002818,CUST_000916,auto,21496.51,6,2022-04-17,True
LOAN_002819,CUST_001663,personal,11614.53,5,2023-05-15,True
LOAN_002820,CUST_001566,auto,9172.89,6,2022-04-17,True
LOAN_002821,CUST_001220,education,24323.89,15,2022-10-04,False
LOAN_002822,CUST_000217,personal,1418.04,5,2022-11-04,True
LOAN_002823,CUST_000542,auto,27476.31,5,2022-10-11,False
LOAN_002824,CUST_001326,personal,25832.22,3,2023-08-20,True
LOAN_002825,CUST_001538,personal,13352.99,5,2021-09-18,False
LOAN_002826,CUST_001898,personal,21442.38,3,2021-10-30,True
LOAN_002827,CUST_001544,personal,4362.97,3,2022-04-22,True
LOAN_002828,CUST_001306,personal,16390.27,4,2022-08-05,False
LOAN_002829,CUST_000616,personal,12031.6,3,2023-07-07,True
LOAN_002830,CUST_000318,education,20973.24,7,2022-04-23,True
LOAN_002831,CUST_001608,business,29204.54,5,2021-12-12,True
LOAN_002832,CUST_001780,education,44494.71,15,2023-04-21,True
LOAN_002833,CUST_001539,personal,18341.61,4,2023-01-06,True
LOAN_002834,CUST_001473,mortgage,340108.62,20,2023-09-10,False
LOAN_002835,CUST_000666,mortgage,403968.02,30,2022-09-26,False
LOAN_002836,CUST_000483,education,15800.0,7,2023-08-15,False
LOAN_002837,CUST_001101,personal,9345.61,4,2021-03-23,True
LOAN_002838,CUST_000996,personal,9662.54,2,2022-03-15,True
LOAN_002839,CUST_001632,mortgage,86466.59,30,2022-06-17,True
LOAN_002840,CUST_000399,personal,25953.57,2,2021-04-30,True
LOAN_002841,CUST_001405,personal,16952.13,3,2021-10-21,True
LOAN_002842,CUST_000149,education,44200.67,15,2022-04-11,False
LOAN_002843,CUST_001811,mortgage,354663.36,30,2022-12-03,True
LOAN_002844,CUST_000241,auto,19626.47,3,2021-03-01,True
LOAN_002845,CUST_000171,personal,25602.37,4,2021-11-10,True
LOAN_002846,CUST_056375,auto,37141.8,3,2021-05-20,True
